0,1,2,3,4,5,6,7,8,9
-0.005973151,-0.12279181,-0.047864273,0.15569955,-0.0675421,-0.24945568,0.17504528,0.17182526,-0.029802412,-0.021962378
0.03876195,-0.018499363,0.15805909,0.0139354905,0.07655235,-0.060371373,0.0042748908,-0.05963508,-0.10758073,-0.058155842
0.002553218,0.018957308,-0.014153513,-0.0050581847,-0.014720452,0.033332024,-0.0033836788,0.0007368249,0.016135005,-0.00913382
0.19789177,-0.18866707,0.07463969,0.1845785,0.1187217,-0.21858385,0.29041266,-0.18370152,-0.060156852,-0.16199255
-0.066891566,-0.08174664,0.10219405,-0.061633494,-0.06870763,0.18159601,0.15704906,-0.21680209,-0.25775746,0.3518148
-0.07653198,-0.13168162,0.11746871,0.09052007,0.053815257,-0.16246387,0.10927764,-0.11616079,-0.101807766,0.20958121
-0.006687816,0.012031155,-0.008422989,-0.0062176725,0.010067797,0.12837814,0.0008471192,-0.06771408,-0.016768483,-0.0141553115
-0.13033892,-0.18268715,-0.20568755,0.0101496065,0.09913936,0.24013959,-0.17978798,0.20250851,0.15364219,-0.041674376
-0.036690604,0.07248612,-0.020383207,0.003437912,-0.041716162,0.15291938,-0.11831874,-0.10866077,-0.14237612,0.23852356
0.07493134,-0.0031801988,-0.16981831,0.135034,0.046532318,0.0716516,-0.2107743,0.037790157,-0.001542411,-0.00950857
0.18463154,0.2797707,0.029041048,-0.10700044,-0.13273755,-0.12880567,0.07242787,-0.024741014,-0.10158621,-0.0026132166
0.004838532,-0.017798735,0.3880948,-0.06644669,-0.08125757,0.14418659,-0.101860456,0.019610746,-0.101272665,-0.20276359
0.26090178,-0.18740372,0.09103626,0.029716805,0.03559869,-0.23569416,0.17843002,-0.13768467,0.073444,-0.07550312
-0.09255824,0.03058464,-0.12254257,0.005518875,-0.05227014,0.1101754,-0.057281576,0.2537861,-0.11545264,0.08055577
-0.024500156,-0.17530401,0.123024054,0.012336447,-0.099732436,-0.093099296,-0.10640794,0.097974725,0.17534368,0.09206874
-0.033156876,-0.2638527,0.05432076,0.06271122,0.13169964,0.17649944,0.100292176,-0.18088038,0.13804072,-0.2873776
-0.02180986,-0.01256099,-0.094340004,-0.014907856,-0.08116601,0.031576037,0.24921544,-0.038092684,-0.046383236,0.011478645
-0.086078435,-0.09884124,0.18670972,-0.10586168,0.23575287,0.04576585,0.29138324,-0.28232086,-0.12802759,-0.038260475
-0.004924864,-0.04971724,0.19820666,0.0029404715,-0.031325962,-0.0045685014,-0.09517432,-0.012087054,-0.026110543,-0.014564072
-0.0029523906,-0.0023765406,0.0037622922,-0.015523543,-0.014201828,0.074982315,-0.014153309,0.066785365,-0.04563913,-0.069914006
-0.0031220166,-0.003276732,0.087660015,-0.014978951,-0.17556694,0.28392845,0.051740658,0.017618667,-0.058315437,-0.16557106
0.3231773,-0.26644275,0.09797998,0.033857338,0.16025165,-0.3016475,0.18956695,-0.19390763,0.20369571,-0.24699377
0.011664595,-0.0036011438,-0.0008093105,0.018139955,-0.017480977,0.05902582,0.0012878305,0.0021096193,-0.012349452,-0.054066945
0.054355215,0.3100818,0.046571266,-0.15366244,-0.049726173,-0.48585314,-0.14446917,0.16703443,0.13504365,0.1291624
0.1402436,0.15046899,-0.05289702,-0.0052756546,-0.032782692,-0.25902608,-0.10996368,-0.116343826,0.14895354,0.10588682
-0.022128128,-0.06328168,-0.07289871,-0.0024635885,0.023572346,-0.010749704,0.24805894,-0.06466808,0.122185044,-0.1695444
0.074938126,-0.029960167,-0.01072785,-0.16507572,-0.124321125,0.16091572,0.021764755,0.076585256,-0.054361396,0.04003456
0.11379208,-0.29466307,0.03609715,-0.03119018,0.085311666,-0.10521699,0.23425132,-0.27812237,0.21641074,0.0061802454
0.028713955,0.008507779,-0.037719812,0.010119481,-0.033120256,0.06440569,0.005447824,-0.029929917,-0.008238855,-0.0005972825
-0.004634233,-0.023084423,-0.011568629,-0.021058297,-0.024371242,-0.06193563,-0.01616729,0.112637706,-0.012423745,0.0069248443
0.019865673,-0.014978141,-0.0007596527,0.0011227934,-0.0137907555,-0.00031048266,-0.018435555,-0.0017917574,0.018179331,-0.0019610599
-0.049469,-0.11131259,-0.14269944,-0.06790175,-0.07221232,0.0413,-0.08365801,0.4769875,-0.031747457,0.009243357
0.055224635,-0.09281765,-0.02904801,-0.09752818,0.2229093,-0.09620072,0.123895414,-0.12485047,0.04552088,-0.049297042
-0.01383118,0.013034034,-0.024967536,0.019232381,-0.06946385,0.018219467,0.07654729,0.018046059,-0.0019295632,-0.014546448
-0.15836543,0.21819606,0.057944532,-0.11930943,0.12547636,0.1431434,0.09431601,-0.15713927,-0.162291,-0.018186534
0.040679824,-0.05245745,-0.026493,-0.15202148,-0.17369631,0.0019374045,0.014500968,0.1534792,-0.008379201,0.1947563
0.0054523363,0.011870656,-0.019395657,-0.018495841,-0.0038682295,0.1035587,-0.017628718,0.046884652,-0.018882737,-0.05984631
0.1492395,-0.083686285,-0.08304571,-0.19362314,-0.12637281,-0.2652198,0.27538767,0.19139378,-0.059580393,0.2224685
-0.052888,0.09796502,0.05256391,0.056935903,0.08649932,-0.30802652,-0.041889068,-0.054020282,0.026329923,0.11093387
0.004194066,0.106096044,0.04507538,-0.0071455673,0.21899928,-0.3249964,0.20241788,-0.15641077,-0.016481014,-0.11259989
-0.12085454,-0.20999166,-0.055149555,0.058609918,-0.21509272,0.11248135,0.026231471,0.08551186,0.123862065,0.21122833
-0.006162395,0.0115154395,0.025633983,-0.0065028155,-0.013427668,-0.017548371,-0.0023912066,0.020741856,0.011758431,-0.0050908397
-0.056153342,-0.11953736,-0.11624392,0.14422801,0.02387934,0.22941263,-0.026096897,-0.12718192,0.11196892,-0.03089742
0.0043271547,0.00895372,-0.0012138606,0.0044908286,-0.00504235,-0.011151761,-0.011297795,0.011317285,-0.0059971767,0.0011811623
-0.17004079,-0.12630033,0.12883171,0.034583706,0.19737731,-0.0051254374,-0.054150824,0.03148464,0.12108164,-0.14950562
0.111194454,-0.0871986,-0.032782532,-0.062191878,-0.10796629,-0.075230196,0.2555039,-0.08106239,0.17395432,-0.08940519
-0.016841263,0.10395555,-0.015692076,-0.04504773,-0.009742964,0.1390358,-0.20956007,0.035275046,0.041017063,-0.0955065
0.012559883,-0.024165863,-0.0034001411,0.008984671,0.009897007,0.02623477,0.0023075356,-0.02330983,-0.0126077,-0.02579549
-0.05014882,0.009853729,0.01717131,0.0033336908,-0.074381694,0.005187833,0.1300696,0.038633473,-0.032163285,-0.04052658
0.39717907,-0.17963333,0.3488535,-0.003482478,-0.38677695,-0.074864306,0.0683464,-0.1151791,-0.08952943,0.040303458
-0.018609136,-0.17423251,-0.16750278,-0.10962877,-0.07969001,-0.124524534,0.038129076,0.1833149,0.0867349,0.30916655
-0.009863684,0.06802906,-0.012787984,0.19789198,0.23519318,-0.1945884,-0.024596456,-0.10198148,-0.0913067,-0.08630598
-0.013529191,-0.073179476,0.19972204,-0.08186331,-0.058492627,0.2768032,-0.03373113,-0.3388564,-0.048411623,0.1751763
0.0058401846,-0.003094952,0.015754975,-0.0036027334,-0.0011166738,-0.015034589,0.013909093,-0.0072022635,0.0072244518,0.017691368
0.10131097,-0.021078803,0.04654621,-0.06471934,-0.023420904,0.18676995,-0.14949727,-0.11092511,0.17147614,-0.09586574
-0.029158993,-0.24155413,-0.062444013,0.03840001,-0.0016370434,0.19119106,-0.09467059,0.092135936,0.2570219,-0.10964319
-0.121229276,0.21273716,-0.117476664,0.037686333,0.08623671,0.050790925,-0.15719031,0.17523772,-0.057263974,-0.056095682
0.023400955,-0.18875673,-0.07701257,0.12739839,-0.0907694,-0.19154221,0.03824305,0.1460482,0.2668472,-0.019086221
0.05302116,0.042163562,0.002978865,-0.0019505313,0.066462375,0.014701053,-0.035035,-0.011384596,-0.07449541,-0.01554259
-0.045647588,0.21195024,-0.016073212,-0.13694575,0.005638239,-0.20254603,-0.038359467,0.1345159,0.007943433,0.09882347
-0.06541102,0.006043687,-0.023191363,-0.07500858,-0.14472258,0.03955116,0.115866356,-0.019893903,0.004867134,0.14653516
0.049756426,-0.018326303,-0.044636883,0.007743636,-0.08125742,0.05102583,-0.049131025,0.08661028,0.08327541,-0.042578816
-0.01220827,-0.023271363,0.0017736594,-0.0032329592,-0.012851098,0.080208555,-0.0021574409,-0.02674297,-0.04653531,-0.006775764
0.039942626,0.1828414,-0.03433462,-0.02520923,-0.032409698,-0.12950395,0.002356961,0.009754535,0.09766927,-0.0715261
0.023259291,-0.0025744825,-0.029876636,0.050501414,-0.1057715,0.166303,-0.009402642,-0.03864615,-0.0047601745,-0.0063918084
-0.059831638,0.07142248,-0.0072863502,0.020672519,-0.048690233,-0.06887122,0.09605852,0.038717713,-0.017973892,0.01860986
-0.029879004,-0.044954,0.0100528775,0.03276019,-0.063098535,0.14628924,-0.0058260136,-0.07305346,-0.0739635,0.05438194
-0.052931756,-0.0014371849,0.036318474,0.03573956,-0.03954034,-0.021152288,-0.04918036,0.03869773,0.027749531,0.034202818
-0.12524438,0.181777,0.06337098,0.1985612,0.04538832,-0.29462627,0.07013028,-0.08928896,0.088496,-0.13634151
-0.04254988,-0.1450657,-0.020827658,0.058812667,-0.00033647806,0.1037796,-0.02900883,0.080975264,0.014569605,0.00931297
-0.09407407,0.031577203,0.29163066,-0.051625002,0.003680251,-0.2300293,0.072353676,-0.038493384,0.139853,-0.12778373
-0.03125767,0.0035398374,-0.018372245,0.065360256,-0.039553832,0.099425845,0.0063462537,-0.07502316,-0.015432827,-0.0026680243
-0.09837361,-0.008778943,-0.010030701,-0.03352451,-0.05394506,0.26133397,0.26464245,0.03802303,-0.043790817,-0.21753357
0.2025563,-0.12426085,-0.016151018,-0.21462575,-0.031483546,0.115875706,0.048725877,-0.24183191,0.04288059,0.21312007
-0.0035939235,0.0872873,-0.066903144,-0.0920419,-0.02237911,0.09202565,0.011749711,0.070758164,-0.13079582,0.07240606
-0.051589783,-0.0094764205,-0.10863645,-0.026727544,-0.06739195,0.10224905,0.27947077,-0.036946885,-0.07872458,0.0473409
-0.08566238,-0.13532472,0.047777798,0.111748196,0.042667303,-0.10346509,-0.0042481082,0.1343328,0.022196453,-0.012764551
-0.045907293,-0.049422145,0.16461338,-0.071033075,-0.00051904144,0.05563167,-0.089022055,0.14337817,-0.094324596,0.020795707
-0.0098150205,-0.027617654,-0.033736385,0.044036064,0.027475623,0.15966704,-0.052975506,-0.060838014,0.014437668,-0.07510224
0.07309191,-0.085886836,0.11927222,0.09384708,-0.024754517,-0.06417879,0.11657802,-0.053852465,-0.10734571,-0.07026719
-0.1829084,0.048184693,0.22537224,-0.22265275,0.12947522,0.1268894,0.18726861,-0.36157283,-0.12365244,0.17652346
0.022340458,0.009199441,-0.053343322,0.01963345,-0.10162832,0.23144297,-0.026544176,0.048873577,-0.017023414,-0.11580719
-0.16733436,-0.0437408,-0.0055690864,0.08646272,0.28409296,0.21360524,0.18865752,-0.22336416,-0.22695394,-0.108356416
-0.093316644,0.08822014,-0.012920279,-0.17860486,-0.017522834,-0.021776956,0.051650412,-0.07398793,0.10330059,0.119788624
-0.0039185416,0.000100516736,0.007374665,-0.002969255,-0.010852412,0.18949991,0.0013928639,-0.045552462,-0.030487582,-0.08316093
0.07078841,0.25697017,-0.05589181,0.14145759,0.08893111,-0.039655555,-0.10694298,-0.066701256,-0.18804461,-0.06540847
-0.0182321,0.04491972,-0.03013293,0.004705099,-0.0285963,0.017346248,0.010663764,-0.024259713,0.0005779228,-0.016987752
-0.059329487,-0.058963865,-0.004151464,0.02684685,-0.10701388,0.05480242,-0.04135147,0.16622423,-0.08299295,0.06189819
-0.12547205,-0.09831252,-0.15198243,0.13413748,0.0739296,-0.023844069,0.2518518,-0.011007545,-0.079796985,-0.034945507
0.011476617,0.013551553,-0.002612379,-0.010988246,0.0019849364,0.0428866,-0.0008718881,-0.011268366,-0.015494635,-0.004281598
0.20168738,0.19265342,0.085374266,0.18816026,0.04290726,-0.18847959,-0.0014095439,-0.16288534,-0.15580589,-0.17876877
-0.09992847,0.0022126893,0.069641046,-0.0770575,-0.07849809,0.13227864,-0.10476401,-0.008639866,-0.0821168,0.18448764
-0.016133059,-0.014357342,0.0059546246,-0.015945915,0.001295599,0.060202602,-0.013764773,-0.021184418,-0.01904401,-0.03434378
0.033968765,-0.13644974,0.08400286,-0.10432405,0.19004633,-0.16894396,0.12455164,-0.1189631,0.19792144,-0.11332329
-0.00021667281,0.004120019,-0.009849911,-0.008685266,-0.03138136,0.18095891,-0.017595522,0.0730524,-0.07861364,-0.11068808
0.13434732,0.040332593,0.20083831,0.13262616,0.14363562,-0.26064172,0.09261269,-0.234531,-0.026313173,-0.21029983
-0.014973691,-0.036766566,0.066405155,-0.012429341,-0.078328855,0.15779662,0.052169662,-0.08495927,-0.030417899,-0.019852139
0.07853296,-0.09124092,0.10362589,0.042806245,0.012212447,-0.06193572,0.080600955,-0.07452886,-0.01699037,-0.043320544
-0.014163656,-0.032865293,0.042111307,-0.018715473,-0.045953922,0.05789713,0.03997015,0.03931549,-0.036614973,-0.07299184
-0.041784897,-0.18335171,-0.1003784,-0.07163367,0.117953494,0.051712956,0.1268288,-0.30651838,0.3112698,0.076198265
-0.009412803,0.1516919,0.051284045,-0.1552329,0.05157543,0.14858627,-0.019575853,-0.09465455,0.025390722,-0.15248743
0.072957136,-0.024882602,0.1831955,-0.05842534,0.14210409,-0.13857913,0.15119787,-0.07427949,-0.15061739,-0.08674571
0.04656827,-0.13100146,0.17868678,-0.16418093,0.2676208,0.13857685,0.101777345,-0.34529418,0.10160094,-0.22843035
-0.12872034,0.09677162,0.17807743,0.31344247,-0.024237603,0.023079738,-0.20550652,-0.11516958,-0.080814436,-0.072869144
-0.024672309,-0.003934053,-0.003146002,-0.0006658543,-0.039133023,0.023481179,-0.016890416,0.0038004385,0.087175295,-0.03345897
-0.02204794,-0.010666916,-0.059895888,-0.031144436,-0.13399878,0.03228144,0.084661946,0.09981117,-0.05643806,0.0935969
-0.14094733,0.21707498,-0.03706764,-0.13476233,0.13709065,0.09048885,-0.023493178,-0.013394852,0.028423822,-0.16571604
0.0118257,0.0068047107,-0.028877508,0.027260756,0.0013515396,0.13373998,-0.0037217652,-0.030041147,-0.03328054,-0.033345744
-0.004996042,-0.0142845465,0.09411232,-0.0030219425,0.011951445,0.16672224,-0.11522133,0.05596419,-0.061199043,-0.10749381
-0.009336863,-0.009669997,-0.008701889,0.021398073,-0.005923189,-0.004853808,-0.0041685556,0.012935116,-0.018307706,0.013580731
-0.0026778032,0.39840525,-0.10043912,-0.13752902,0.051619094,-0.035541344,-0.23155694,0.014780925,0.062822714,-0.044594064
0.011742374,-0.022520564,0.009789873,-0.004522875,-0.010294899,0.042049143,0.015029664,-0.0030074678,-0.0022708233,-0.016675249
0.11919978,-0.11018483,0.1496504,0.06816329,0.0009853411,-0.12307924,0.121908575,-0.18360429,-0.10536014,0.02891163
-0.08182267,0.26775563,-0.01098715,0.060648203,0.050110396,-0.31142417,-0.02123328,-0.07165952,-0.09739219,0.25123194
0.14414282,-0.017237661,-0.09390364,-0.050772578,0.012987557,-0.0010521958,-0.14089203,-0.032076944,0.2915346,-0.10923345
-0.1773905,-0.03682249,0.16525772,0.020667272,-0.0014121479,0.12424942,-0.14870767,0.10030857,-0.011603837,-0.042545885
0.032903887,-0.043603733,0.14196722,-0.13481992,0.027009336,-0.19403313,0.057903104,0.16683316,0.20086817,-0.26359233
-0.03250186,-0.009483205,-0.049847126,-0.044507638,0.026305012,0.20413877,0.00026630465,-0.052627295,0.03438099,-0.12365169
-0.046535093,0.1505276,0.3196514,-0.119746916,0.24437511,-0.12072873,-0.13829908,-0.04834898,-0.15260641,-0.06926941
-0.21930952,0.30885646,0.055105206,0.27553242,0.040241502,-0.11375863,-0.005759478,-0.054306097,-0.29375666,0.0051236427
-0.050798167,-0.20755947,0.021803802,0.18987317,0.10502431,0.08015053,0.21235676,-0.28100398,0.24720462,-0.3418634
-0.19427839,-0.040751968,-0.075570524,0.28733104,-0.024528848,0.027127888,0.1023982,0.025606517,-0.011266097,-0.065886006
0.029621026,-0.091354236,-0.10422624,-0.08014937,-0.3211689,0.076669656,-0.027900474,0.3647882,0.0274735,0.18990241
-0.0046167644,-0.012157804,-0.0014637846,0.0060012024,0.01107305,0.02318848,-0.00990513,-0.002726156,-0.03105369,0.015881868
-0.0024282641,-0.0019082741,0.007196947,-0.011762599,0.019598767,0.0031530492,0.020781694,0.0040620333,0.009990792,0.012084497
0.1558642,0.0791389,0.0025702599,-0.067230634,-0.09491968,-0.002737716,-0.10904065,-0.055092905,0.17552517,-0.10387962
-0.1407698,-0.112924084,-0.04938011,-0.055878326,0.043892022,0.032842852,-0.20838705,0.2267574,0.30582657,-0.047080457
0.021907032,0.01719773,-0.018999962,-0.009854892,-0.007181462,0.29856104,-0.038997013,-0.055086806,-0.08127107,-0.09243311
0.14812876,0.1518173,0.060158286,0.040076584,0.13273126,-0.209739,0.06771275,-0.1504855,-0.12022409,-0.1292849
-0.048812836,-0.08857734,-0.102134526,-0.03561425,0.10517839,0.05364178,-0.11370317,0.03758503,0.04057337,0.15586336
0.020622674,0.0067983544,0.0026580526,0.0011486396,-0.015560655,-0.01026202,0.007984736,0.02207054,-0.005381965,0.0064143543
-0.21418115,0.20336816,-0.0700636,0.24731372,0.11751827,-0.32731894,-0.18090081,0.14802362,-0.11932596,0.23318738
0.077435315,0.22982796,0.14404888,0.053967107,0.061430722,-0.23314588,0.031231664,-0.14253137,-0.15860647,-0.06438725
-0.025536409,-0.00869953,0.06476011,0.054307282,-0.01201911,-0.008761709,-0.0756236,-0.008920282,-0.013571784,-0.011119209
-0.014618345,-0.0010845552,-0.009652137,0.0039978223,-0.012171878,-0.007803654,-0.0085163,-0.020197066,-0.009049011,0.014118101
-0.1297913,-0.17059807,-0.082714476,-0.07487932,0.003098318,-0.08141904,-0.004593313,0.14645737,0.05568447,0.3344725
-0.17268112,0.19194043,-0.123064466,0.12317383,0.08046565,-0.3390026,-0.104915634,0.06696861,-0.14508748,0.34969306
-0.09613449,-0.15568684,-0.16869192,0.0551101,-0.010342973,0.0008548035,-0.11466015,0.46562007,0.11248112,-0.14481144
-0.014826466,0.07276954,-0.08331352,-0.057087157,0.04192661,0.0035364302,0.095287845,-0.026894705,0.02168997,-0.043213144
0.018090716,0.006822182,0.002979248,-0.009829546,0.0015215022,-0.0026351449,-0.006916343,-0.011030429,-0.013566744,0.013466137
0.04409357,0.00048114007,-0.029223545,-0.024591116,-0.051966365,0.008821479,0.07433868,-0.0016917641,-0.009333947,-0.0007452435
0.20214328,-0.036054924,-0.09745714,0.47131905,-0.234607,-0.075704,-0.008188537,-0.15530534,-0.059492264,0.031586375
-0.01094426,0.079860725,0.060253605,-0.036543604,0.017217398,-0.15239887,-0.049564965,0.09753533,0.009479201,0.016177882
-0.10269295,0.011571497,0.06886404,-0.020883933,0.14343803,0.10190152,-0.0031192778,-0.08467792,-0.005633309,-0.08972464
0.00052886736,-0.007836509,0.055892706,-0.0354775,0.04215494,-0.07917714,0.03755715,-0.04575699,0.13625166,-0.1318568
0.09997192,0.009175283,0.09166742,-0.124452695,-0.115426235,0.21799706,0.039345652,-0.08728428,-0.045638874,-0.13030046
-0.036613543,-0.013256282,-0.05561668,0.012831813,-0.121267796,0.08289623,-0.090465486,0.12945679,-0.03696508,0.117615305
-0.116214454,0.008212525,-0.18791352,-0.028435636,0.12417287,0.098104484,0.26192883,-0.09222731,-0.096926846,0.0028897387
0.107901335,-0.04646049,0.03548421,-0.0002425906,-0.15122439,0.03882547,0.06946057,-0.008786391,0.009032292,-0.046392757
0.1359974,0.032823768,0.064863175,-0.17491938,0.034800045,-0.07199385,0.2001684,-0.18528044,0.26953122,-0.2810259
-0.02533994,-0.0068285195,0.006549861,0.0006002637,-0.003947071,-0.0073135383,5.7276804e-05,-0.0061031315,0.012045895,0.007070854
-0.007273296,0.0052949595,-0.0048963455,-0.011748043,0.0029062026,0.006172893,0.00944399,-0.017393084,-0.004485034,0.00013819829
-0.06836135,-0.008802061,0.06390724,-0.00823803,0.1501834,0.073300004,0.1193022,-0.17246358,0.046455264,-0.21134785
-0.12027576,-0.15942028,-0.029479451,0.06505039,0.10262117,0.00094906875,0.29697937,-0.1691756,-0.029228777,-0.019529741
-0.062124353,-0.08067017,-0.17689298,-0.06416919,0.13190407,0.08538804,-0.07990544,-0.102157205,0.23040801,0.11236338
-0.023896335,-0.019207435,0.005123339,0.04521491,-0.025756102,0.007108243,0.009329559,0.01308774,-0.0034457182,-0.018590864
-0.0059248097,0.0014461984,0.05728686,0.07070078,-0.06403206,0.16711812,-0.061873052,-0.05860542,-0.023627147,-0.06657647
0.3025277,0.041646983,-0.1358482,-0.23238109,-0.16233778,-0.01073432,0.25978673,-0.059558045,-0.08804849,0.04765137
-0.07678801,0.040691316,-0.009522221,-0.067967,-0.030651538,0.120264076,0.09329907,0.1470552,-0.080269866,-0.21056205
0.08012416,0.24666215,-0.028364696,-0.19484477,-0.105587564,0.05901328,-0.07927559,-0.004142775,0.038997665,-0.06866739
0.10742016,-0.2011573,0.005374211,0.21758612,-0.1052633,0.005812424,0.035921015,-0.10188839,0.08442337,-0.08716462
0.004364484,-0.00618061,-0.002562622,-0.0007831208,-0.0067951437,-0.0028737646,0.0008476641,0.008803339,0.010282149,0.00028006348
-0.13437362,-0.097843744,-0.12944281,-0.15397713,-0.15318277,0.42925328,-0.08369558,0.21053927,-0.10180985,0.22171424
-0.23339507,0.020265726,0.24310246,0.12983504,0.17962949,-0.022824118,-0.11571042,-0.13127968,0.18956685,-0.25802624
0.031813167,-0.10808857,-0.13326818,-0.040132336,0.18211018,-0.07552668,-0.028561518,-0.03633556,0.22242385,-0.021785315
-0.012799228,-0.001683329,0.013550955,0.0038539201,0.0124467155,-0.006617811,0.006560105,-0.005891593,-0.013770361,-0.001832402
0.23725082,-0.16252181,-0.04934868,-0.023060493,-0.1124877,0.16385444,0.2364727,-0.12564236,-0.0019140735,-0.21262711
0.06254344,-0.03183963,-0.06120173,0.00798201,0.0591828,0.005447264,-0.021491991,-0.015834955,-0.0053960197,-0.039723802
0.03467862,0.19355772,0.13838151,-0.027765028,0.2863055,-0.1361319,-0.04258773,-0.21873263,0.03043191,-0.27008224
0.3226985,0.056851767,-0.55136746,0.14531323,-0.06697915,0.00023289799,0.23386088,-0.09540232,-0.04298909,-0.099003024
-0.052502625,-0.130139,-0.22708283,-0.16226801,0.050608475,0.11325475,-0.16053356,-0.031585254,0.097763285,0.51273644
0.20555598,-0.10929615,0.22649807,-0.104947224,-0.04405572,0.050826244,0.058598984,-0.25735235,-0.16784516,0.09059546
