0,1,2,3,4,5,6,7,8,9
0.13706046,0.099750236,-0.04524663,0.14555517,-0.13982977,0.021814642,-0.05477228,-0.09800182,0.028638436,-0.042936154
-0.01573618,0.0028867305,-0.0045628604,-0.086617135,0.119254865,-0.04909119,0.078854226,-0.045161795,0.13383867,-0.08012186
-0.006963156,0.017988458,0.0681076,0.0149600115,-0.029451651,0.009443871,-0.08467417,0.0066309744,0.008638118,-0.04251944
-0.02599846,0.057671905,-0.05383722,-0.08774431,-0.01963184,-0.10070426,-0.024592629,0.030760566,0.024187962,0.15258877
-0.047994893,-0.06808635,0.00067572424,0.081024386,-0.106864005,-0.109997965,0.035342958,0.17488025,0.23362325,-0.16105235
-0.041621774,0.23124231,0.021164535,-0.031871703,0.025395988,0.22801124,-0.19603507,-0.10627742,-0.03853705,-0.08372379
-0.19087888,-0.10414794,0.11085204,0.021747524,0.11360671,0.05297148,0.09620561,0.09228474,-0.28336594,0.085840836
0.2593966,-0.26961982,0.014145277,0.12643565,-0.21310224,0.13161063,0.3375071,-0.16242713,-0.092067555,-0.124018274
0.011655106,0.24304414,-0.07911297,-0.115671635,0.06552722,0.1297589,-0.1482767,-0.06167409,-0.0011527127,-0.012886457
0.0040035746,0.07676831,0.07568587,0.026863055,0.06316722,0.023685042,-0.15571119,-0.07971927,0.16127492,-0.17505501
0.2237277,-0.13376197,-0.021827288,-0.013864913,-0.107550815,-0.15084638,0.13427085,-0.1582263,0.3182547,-0.107030705
-0.0039627226,0.00010675009,-0.0070191035,0.0018116748,0.002399708,0.041601073,-0.004315539,-0.03025531,-0.005315494,-0.0014706803
-0.20117854,-0.23089443,0.25834465,-0.046823915,0.30658332,0.19453247,0.17370635,-0.08362704,-0.13421352,-0.27173847
0.03849126,-0.0036939424,0.25724444,-0.056520656,0.00589272,-0.183763,-0.020891104,-0.066401966,0.08419491,-0.0635733
-0.0017629495,0.33124322,0.106371045,0.19444022,-0.10666737,-0.036223985,-0.17436688,-0.10909918,-0.13882992,-0.053759437
0.13882253,-0.1428066,0.022914782,-0.13870886,0.0048104315,-0.23170513,-0.036745872,-0.12918572,0.21918212,0.30546415
0.005230596,-0.09504969,0.1471094,-0.08450936,-0.083095685,0.3177487,-0.09517538,-0.250704,0.07644503,0.0626011
0.00510216,0.0017502574,0.015847236,0.008942955,-0.0016073692,-0.022420853,-0.0060443254,-0.008037874,-0.00489013,0.0029347604
-0.019839229,-0.023748368,-0.04960962,0.15976642,-0.05543587,-0.15273044,0.03976534,-0.016948294,-0.07987536,0.2616562
0.14546995,-0.1402763,-0.109867945,-0.060948588,-0.2652234,-0.060479693,0.20979244,0.17515706,-0.005736125,0.11789044
0.043553863,-0.000778824,-0.040883355,-0.021601118,-0.068743095,-5.82488e-05,-0.018841654,0.17376803,0.045960937,-0.07425574
-0.020938667,0.018694775,-0.02041204,0.0033584675,-0.020729372,0.0026829648,0.035099242,-0.0074752886,-0.006946969,-0.011394564
0.048242364,0.13161321,0.16547391,-0.046091378,0.039119896,-0.059191536,-0.16613573,-0.045018643,-0.098486654,-0.0103826085
0.17161289,-0.19153126,0.099605404,0.082519844,0.026600683,-0.04692863,0.093563415,-0.29339668,0.18644316,-0.08774578
0.2702023,0.18415563,-0.041695192,-0.36167273,0.09301137,-0.15190573,-0.031258233,-0.072884,0.13811019,-0.06455889
0.019754203,0.020489663,0.011635898,-0.040540624,-0.05233818,-0.010982433,5.873957e-05,0.046134435,0.03660425,-0.090063505
0.030131668,-0.025323542,0.045355752,0.0238847,-0.0078096436,0.010959016,-0.018725827,-0.02019978,-0.01618947,-0.029105585
-0.0761875,-0.062302593,-0.1836558,-0.13334428,-0.12494882,0.3448984,-0.1587531,0.12907042,-0.16834588,0.39732692
-0.0021316588,-0.0374461,-0.15624069,-0.026435478,-0.057227205,0.09628602,0.12307226,-0.04064697,0.039370447,0.04191961
0.038133867,0.111324675,0.048071217,0.1394593,0.08850714,-0.3634086,0.1446009,-0.29791486,0.15005766,-0.05714444
0.13368286,-0.07577161,0.02624302,0.08194479,-0.0930056,-0.035333045,0.09618447,-0.13496889,0.08364907,-0.12675488
0.039477784,-0.030847503,0.08583376,-0.00084203755,-0.20307048,0.16142905,-0.090794966,-0.15307783,-0.07233237,0.26365632
-0.064341165,0.24166158,0.09839246,-0.06124241,0.08869847,-0.14319699,0.059285093,-0.11422393,0.035890635,-0.19136193
-0.03334296,-0.17758746,-0.18171611,-0.129855,0.06837603,0.022570463,-0.02796968,0.22726369,0.11654275,0.17361718
-0.0040711686,-0.01939845,-0.11418934,-0.02358595,-0.020519605,0.14169821,0.16858892,-0.06262797,-0.035067413,-0.047074903
-0.050815262,-0.032312356,0.10659334,-0.013966658,-0.09712302,-0.0063087842,0.018271541,0.24749108,-0.0885818,-0.047928438
0.3014482,-0.05232758,0.1448605,0.22233361,-0.11104568,-0.22196251,0.13613968,-0.18541344,-0.118053846,-0.12888777
-0.09575873,-0.16962814,-0.2638895,0.07723814,0.21148747,0.03634336,0.13702476,-0.097733945,0.37346977,-0.22252797
0.029701954,-0.12778263,-0.054978568,-0.08906041,-0.09113341,-0.02477762,0.08224442,0.08261479,0.31892768,-0.10652281
-0.018880747,0.020005707,-0.0027801283,-0.0053447443,-0.08149689,0.07234681,0.11713688,-0.06868161,-0.015016196,-0.0057689073
-0.058728702,-0.31763574,-0.0934772,0.028918134,0.0077591343,0.055624902,0.18546434,-0.07391218,0.16427349,0.09886013
-0.013496208,0.030287568,-0.008391719,-0.0049288017,-0.010237726,0.0681473,0.004443476,-0.01432942,-0.017928176,0.01440957
-0.020262402,-0.017639618,-0.055745956,-0.08286366,-0.12292312,0.17355706,-0.06807006,0.23656644,0.055753518,-0.05813304
-0.019818325,0.06747997,-0.15424176,-0.055243555,-0.10532923,0.050622683,-0.07705605,0.21356422,0.18156753,-0.100916415
-0.024294278,-0.040516946,0.0552989,-0.1242361,0.12714314,0.14926371,0.26999953,-0.22235274,-0.19910891,0.0090022
-0.04658447,-0.14153717,-0.09278782,-0.070423715,-0.009897335,0.0077107926,-0.13497622,0.20325929,0.21653897,0.098140694
-0.033400647,0.036166627,0.21292442,-0.18760379,0.02828063,0.0944787,0.22693679,-0.34059927,0.038445383,-0.11076015
-0.17241623,-0.15430401,-0.055141628,-0.032943383,0.19064318,0.32082137,0.022737838,0.09230747,0.057422817,-0.24225949
-0.13842617,-0.083048716,-0.040671684,-0.17968814,-0.0362779,0.21063977,-0.09992776,-0.056406666,0.24080336,0.19873588
-0.028299747,0.11536858,-0.025130859,-0.007857413,0.11050678,0.019567901,-0.16073775,-0.03693498,0.035191234,-0.03800009
-0.0035611284,-0.008927148,0.04050159,0.012508207,-0.04501116,0.14269221,-0.04225769,-0.04411448,-0.018492583,-0.060030762
-0.059239283,0.0063185925,-0.10540642,0.09487839,-0.051974066,0.1329067,-0.030682294,-0.07715466,0.06303456,-0.032655016
0.14457619,0.02426244,0.14293608,-0.14922877,0.08327968,-0.063267775,-0.22166984,-0.12246219,0.24863034,-0.12148382
0.14384238,0.12396535,-0.21923098,0.17582898,0.124407455,-0.122666426,-0.11019373,0.0765257,-0.0810409,-0.12789054
0.094794944,-0.007495509,-0.10239543,-0.08598067,-0.10796028,0.04924216,0.22214943,-0.059092443,0.12545863,-0.078182615
-0.03244962,0.0011048134,-0.033891603,0.07120342,-0.004479468,-0.0037494104,-0.073296845,0.0032700214,0.07163364,-0.038422953
-0.06810958,0.21176447,-0.0033259646,0.025771504,0.103311315,-0.14154476,-0.008449721,-0.10071619,0.014544815,-0.052806903
-0.11812779,-0.07703172,0.009563093,0.17235693,0.06792805,-0.10312149,-0.021271298,0.04399556,-0.0076430063,0.058101423
-0.15250428,0.27887133,0.103672326,-0.121724874,0.25286156,-0.08074074,0.004615714,-0.017449284,-0.067635104,-0.15385331
-0.0039356877,-0.078893155,0.021438759,0.07386298,-0.030665593,0.09933945,-0.021452691,-0.03707192,0.006036561,-0.032060426
0.06383406,-0.053233735,-0.123447314,-0.06910673,-0.047002774,0.053750478,-0.2228366,0.122350216,0.22124362,0.022577863
0.0021463735,-0.024975592,0.12602587,-0.014389724,-0.19976631,-0.03931337,0.038287934,0.045553915,-0.029725742,0.08597249
-0.0017380279,-0.021577742,-0.028036555,0.012046845,0.011528866,0.13648961,-0.020209383,-0.044684626,-0.031129181,-0.027655672
0.017351653,-0.19713359,0.15238021,-0.07520112,-0.16008955,-0.031185815,-0.10025543,0.024483055,0.06840009,0.29045722
-0.05826406,-0.14204384,0.21230741,-0.025336565,0.21588503,-0.14788762,0.085596256,-0.18271503,0.22065671,-0.16861822
-0.050790273,-0.0894986,-0.045768496,0.12032685,-0.015197784,0.15533093,-0.117664084,-0.015919305,-0.040030032,0.08122607
-0.027440218,0.010596379,0.010093554,0.0061816103,-0.018502772,-0.053563155,0.03888379,0.057311468,0.021644406,-0.03848537
0.08322157,0.053928383,-0.07450646,-0.054409266,-0.020663334,0.013056666,0.0071950955,-0.04897983,0.09508998,-0.06441476
-0.077769145,-0.053392198,0.012792427,0.16039957,0.031829555,0.15104766,-0.0145944245,-0.08969526,-0.014396989,-0.101770416
-0.024242181,-0.038703624,-0.0017347706,0.013871053,-0.114586696,0.32375705,0.120896846,-0.17016387,-0.09663094,-0.072806776
0.0016959772,-0.0014868147,0.003159766,-0.009442668,0.015332325,-0.020297991,-0.0009820693,-0.007868829,-0.0036062703,0.024580102
-0.02061605,-0.11420445,-0.018684626,-0.021282822,0.08829337,-0.068197675,-0.18528204,-0.04136613,0.26372373,0.08945402
0.048974868,-0.067910835,-0.15646906,-0.14292477,-0.3102971,0.2666056,-0.1653266,0.39984113,0.14258033,0.013480925
0.015131599,0.20483385,0.009809781,0.11395295,-0.02429712,-0.03771356,-0.051017992,-0.046490286,-0.10475617,-0.06939217
-0.0023325922,0.002056636,0.0065133115,-0.006453688,-0.008717324,0.0045644515,0.0111573655,-0.0083631445,0.00064375636,-0.008569024
-0.19040477,-0.22746079,0.019294593,0.085631,-0.1171231,0.5114944,0.03461969,-0.10969583,0.12234338,-0.124252275
-0.18985352,-0.13122745,-0.072948,-0.13502991,0.09694998,0.18783107,0.25221288,-0.037974328,-0.060147643,0.03986147
-0.1183229,-0.1824607,0.078245044,0.18248777,0.065238796,0.019706925,-0.096707985,-0.007882588,0.21513525,-0.19918525
0.0061403285,0.02413431,0.0018096914,-0.031154824,-0.013487161,-0.039424714,-0.008410847,0.11989147,-0.025352666,-0.035895817
-0.03562588,-0.03475236,0.09906549,0.16076277,-0.04098502,0.07209155,-0.15227865,-0.04906814,-0.012759643,-0.05324772
0.20356418,-0.16612805,-0.093506075,0.037311625,-0.13184614,-0.12183986,0.19643661,0.03350239,0.091656916,-0.057658512
-0.11118808,0.12267749,0.025079044,-0.08781232,0.04560483,0.015893413,0.10353207,-0.036311224,-0.066625364,-0.053159636
0.06640821,-0.037798055,0.045771517,0.22792503,0.15927301,-0.39501494,0.12720981,-0.10313177,0.05146307,-0.09521327
-0.096484624,-0.08634377,-0.033695605,0.0485097,0.07060271,0.09350193,0.2508223,0.020522999,-0.11915727,-0.078791074
-0.04920739,-0.09802266,0.1791162,0.11785854,-0.15432703,0.06782166,-0.067549914,-0.100099854,-0.0017946342,0.07922457
0.2688984,-0.2486517,0.29939675,-0.1434606,0.08069424,-0.035973314,0.30389863,-0.4097995,-0.024802009,-0.13305412
0.028696934,-0.10523961,-0.16639741,-0.024533592,-0.13300401,0.07562917,-0.25504935,0.1362017,0.32740822,0.13722609
0.060817808,-0.06782976,0.06565615,-0.21654789,-0.0031245123,-0.04235411,0.025261046,-0.014648884,0.2163031,-0.005010597
-0.088482946,-0.008387178,0.09788952,0.0016230901,0.009943061,-0.069353186,-0.00714452,0.19458133,-0.00033453543,-0.07017558
-0.025299331,-0.027645135,-0.074787,-0.096504204,-0.13551901,0.1451288,-0.09223554,0.32195222,0.1507907,-0.14050485
0.058635607,-0.10859692,0.017496949,-0.019395087,-0.12740019,-0.10049739,0.15946595,0.029171584,-0.13915007,0.18517788
0.041546036,0.14561968,-0.038946066,-0.029833535,0.0047207987,0.041289642,-0.078010954,-0.019540925,0.008026144,0.0035127471
0.11942959,-0.061187014,0.38508612,-0.01106436,0.36486372,-0.27018017,0.17265886,-0.33722964,0.0098992195,-0.31422544
0.092567965,0.078847334,0.08369906,0.078097954,0.010694002,-0.06421301,0.0600639,-0.12606853,-0.1177522,-0.08460698
0.010756012,-0.0077715004,-0.006759006,-0.010337943,-0.008063239,0.03446018,-0.010519482,-0.013902096,0.009799262,-0.023650112
0.5148468,0.025696782,-0.1674977,0.060808737,-0.34320238,-0.04737323,0.28456622,-0.085151814,-0.11088632,-0.08466508
-0.10098993,-0.029119626,-0.009973109,0.08306088,0.00667774,-0.09973255,-0.07489354,-0.06263097,-0.05117855,0.34987307
-0.059857987,-0.034312543,0.20107844,0.009773873,-0.06491109,0.12447321,0.25124425,-0.15057181,-0.15795003,-0.07765397
0.112165034,0.07871466,-0.065774776,-0.10617456,0.046498775,-0.19073679,0.021799132,-0.11587416,0.20900244,0.012694642
-0.046269387,-0.0017146486,-0.07831348,-0.060192883,-0.03613931,0.26461747,0.025834978,-0.044812396,-0.07331758,0.12537374
0.006548424,0.022392042,-0.0025212315,-0.012966319,-0.009726635,0.19522537,-0.0006834377,-0.06523678,-0.038949057,-0.092369385
-0.014827841,0.041922122,-0.000516314,-0.00036695282,-0.034545153,0.065818034,0.0021561324,-0.02472851,0.011402559,-0.07405744
-0.0010546529,-0.012565726,-0.012923099,-0.0049747103,0.015541248,0.0229042,0.00082453084,-0.019716443,0.02842756,-0.016656732
-0.06822264,0.055832602,-0.0012755276,0.13949601,7.6593904e-05,0.3053226,-0.20303665,-0.1332061,-0.14032838,0.0552176
0.017382398,-0.018770745,-0.013328974,-0.0023941223,-0.005091294,0.18746625,-0.020473735,-0.063000746,-0.08479774,0.06804537
-0.025392719,-0.0077465917,0.015066307,0.039845724,-0.014563029,0.039162736,-0.0097654965,0.0066038007,-0.02715547,-0.03681101
-0.03666203,0.059338816,0.03141483,-0.051455334,-0.009890701,0.0936514,-0.21087717,0.12550586,0.08512698,-0.06424607
-0.0551626,-0.15083718,0.052674767,0.06665835,-0.08547017,-0.10294876,0.015420111,0.14709415,-0.10978721,0.21879043
0.16034459,0.15654682,0.095076874,0.031802155,-0.18164337,0.012668836,-0.03789419,-0.08122461,-0.10157634,-0.062045764
-0.005194142,0.006186437,-0.0034815534,0.01783343,0.0010677337,0.046053633,-0.025835052,-0.039236292,-0.02422873,-0.0018880967
-0.00029076316,-0.06366769,-0.030322572,0.0209779,-0.11852453,-0.054519437,-0.02066063,0.12099155,0.16944574,-0.039890174
0.16633488,-0.0583812,0.070659295,-0.20342278,0.02806755,0.25547495,-0.13315561,-0.08920712,0.07355893,-0.10860319
-0.13372736,0.091868155,-0.10832346,0.07948716,-0.02560068,-0.14799973,0.06953351,0.31370935,0.05075721,-0.16329071
-0.06775098,0.12879159,-0.043769583,0.18056038,-0.026098294,0.008648795,0.028445002,0.05517221,-0.17819804,-0.090885095
-0.06831893,0.06993676,0.10551696,-0.13693927,0.14147283,0.15553533,0.205428,-0.18683212,-0.018599033,-0.2335607
-0.18006788,0.31508842,0.06929972,0.07593471,0.008329898,-0.20821203,-0.19042347,0.13380341,0.07281348,-0.10013116
0.09455732,-0.26644102,0.07939787,-0.0049770456,-0.00015840275,0.032148007,-0.036585752,0.11419654,0.052958075,-0.05375809
0.00971016,-0.0004906384,0.16766806,-0.12401526,0.030915445,-0.16621788,-0.02521062,0.012813401,0.11710435,-0.042282935
0.0862894,-0.20471457,-0.1138034,0.059851937,-0.015031936,0.06299195,0.093003795,0.030206922,0.08517625,-0.05910385
0.18563768,-0.0026832488,0.14412034,-0.17197676,-0.04409647,0.081615694,0.17282803,-0.2039132,-0.039653268,-0.13518026
0.006663913,0.0141918,-0.0059337625,0.023373488,-0.0043412847,0.015759476,0.023170752,-0.00421523,-0.002474528,-0.00048007045
0.19797815,-0.034694634,0.122704655,-0.16177672,-0.37692946,0.09482281,0.0546916,0.21737906,-0.03333312,-0.102040835
0.040408492,0.03129364,-0.097806565,-0.008589443,-0.08805107,0.20021418,-0.12434549,0.06525149,0.012338103,0.009990565
-0.16830763,0.043507375,0.1693266,-0.10274335,0.15830421,-0.26732433,-0.022809798,0.119606875,-0.09577699,0.18717697
0.0056790826,-0.017857922,0.08766878,-0.028091557,-0.123506404,0.19088113,0.0074202023,0.12474202,-0.060076397,-0.12520571
0.099949345,0.024799129,0.13682546,0.018497761,-0.062570505,-0.057970963,0.10721341,-0.05709948,-0.16340832,-0.0541031
0.0048253546,-0.066657394,0.015891455,-0.01995115,0.051953737,-0.07546248,0.04857739,-0.029543536,-0.019557137,0.079537384
0.0023960518,-0.011894813,-0.021066047,-0.00016432877,0.0050313435,0.22775136,-0.005755579,-0.04380729,-0.032472834,-0.105697416
0.045005925,-0.060356636,0.022467062,0.12457177,-0.024149809,0.17074858,-0.13658008,-0.11556359,-0.016112676,-0.05791474
-0.12597644,-0.1002249,0.28623545,0.14774102,-0.11198932,-0.045542262,-0.031775206,0.1566189,-0.046130188,-0.13924216
0.03463452,-0.06266789,0.034493245,0.049533676,-0.07983016,0.020081272,0.0077776136,-0.013913828,-0.028123947,-0.03828604
0.089723304,-0.094993725,0.047482207,0.061179724,-0.12148394,-0.05991115,-0.0011709777,0.04354851,-0.034981813,0.051845383
0.052393604,0.016775277,-0.021565374,0.020892031,0.03876015,-0.031425573,0.075471796,-0.1120239,0.14874516,-0.20906943
0.0147628505,-0.046348363,0.070503555,-0.10398613,0.056657013,-0.16640605,-0.027386662,0.18054833,0.11834463,-0.095561266
0.0033733298,0.0057436875,-0.014642853,-0.007839175,0.00011466067,0.011327537,-0.0067045707,0.0035630336,0.009365911,0.006933565
0.0050952435,-0.0093822265,0.019798521,-0.008455408,-0.018292617,-0.013576332,0.006512607,0.008729292,-0.0024719678,-0.0015162805
-0.065700695,0.06921404,0.094128646,-0.10160144,0.087672845,0.06031404,0.05566411,-0.22741762,0.15726227,-0.16121696
0.2414201,0.14059079,-0.27975798,0.15185907,0.053727757,-0.03426343,-0.12897839,-0.07294862,-0.05275228,-0.029004414
0.10098881,0.056738473,-0.004934814,-0.12631589,-0.021975052,0.08565557,-0.047605637,-0.04754358,-0.06524897,0.10820896
-0.03630169,-0.19168222,0.057904582,0.23587888,0.09945507,-0.39486682,0.32012424,-0.13118984,0.0342651,0.012087447
-0.10695736,0.16092937,7.1569026e-05,0.22535023,0.049725924,-0.029143596,-0.23903215,-0.0013241374,-0.050114647,-0.021634243
0.018325446,0.078540966,-0.057126015,-0.07959794,-0.012935394,0.11105235,-0.05575792,-0.038536396,-0.023947569,0.06942016
-0.033752974,-0.041801438,0.034492146,-0.0007254853,-0.023555145,-0.2584972,0.11979571,0.24219091,0.027642574,0.041426428
-0.046433605,0.008938724,-0.035878044,0.039854407,-0.031173252,0.14398621,0.035717674,-0.049011126,-0.0076868245,-0.02205934
-0.06451018,-0.19472593,-0.0552809,0.17554526,0.19172108,-0.15336986,0.09889973,-0.18765454,0.1465685,0.029500697
-0.017494509,0.004131994,-0.005726273,-0.015926052,-0.0046227,0.12423257,-0.014123059,-0.02792711,-0.031659402,-0.050598014
0.007768084,0.00203876,0.0061897333,-0.02226352,-0.0028858786,0.0025451593,-0.005152538,0.020182405,-0.0018797629,-0.0019159967
0.04400515,0.00043728962,0.02476304,-0.07185416,-0.11646141,0.26496923,-0.025528459,-0.18698806,-0.048227068,0.12222291
0.06311971,0.085537635,-0.06346859,-0.066320874,-0.030006057,0.11403833,-0.018312333,-0.08468023,0.01356161,-0.03692898
0.2161341,0.10910455,0.1394844,0.07252842,0.18987747,-0.43557787,0.23377365,-0.28134868,-0.119257905,-0.16550064
-0.09780007,-0.10964382,-0.02203868,0.053621303,0.11923201,0.19441995,-0.0400354,-0.11379156,0.08184165,-0.039356757
-0.006091692,0.02754839,-0.11788967,-0.064125076,0.09975347,0.023581997,-0.002563235,-0.079140775,0.1557847,-0.046283767
